Deal Unique Id,"From Currency ISO Code ""Ordering Currency""",To Currency ISO Code,Deal Timestamp,Deal Amount in Ordering Currency
71870,GBP,HTG,17/02/2015 01:18:15,200
71871,ILS,HRK,17/02/2015 01:18:15,200
71872,EUR,HNL,17/02/2015 01:18:15,200
71873,JMD,HKD,17/02/2015 01:18:15,200
71874,JPY,GYD,17/02/2015 01:18:15,200
71875,GBP,GTQ,17/02/2015 01:18:15,200
71876,JOD,GNF,17/02/2015 01:18:15,200
71877,KZT,GMD,17/02/2015 01:18:15,200
71878,KES,GIP,17/02/2015 01:18:15,200
71879,AUD,GHS,17/02/2015 01:18:15,200
71880,KPW,GGP,17/02/2015 01:18:15,200
71881,KRW,GEL,17/02/2015 01:18:15,200
71882,KWD,GBP,17/02/2015 01:18:15,200
71883,KGS,FKP,17/02/2015 01:18:15,200
71884,LAK,FJD,17/02/2015 01:18:15,200
71885,EUR,EUR,17/02/2015 01:18:15,200
71886,LBP,ETB,17/02/2015 01:18:15,200
71887,LSL,ERN,17/02/2015 01:18:15,200
71888,ZAR,EGP,17/02/2015 01:18:15,200
71889,LRD,DZD,17/02/2015 01:18:15,200
71890,LYD,DOP,17/02/2015 01:18:15,200
71891,CHF,DKK,17/02/2015 01:18:15,200
71892,EUR,DJF,17/02/2015 01:18:15,200
71893,EUR,CZK,17/02/2015 01:18:15,200
71894,MOP,CVE,17/02/2015 01:18:15,200
71895,MKD,CUP,17/02/2015 01:18:15,200
71896,MGA,CUC,17/02/2015 01:18:15,200
71897,MWK,CRC,17/02/2015 01:18:15,200
71898,MYR,COP,17/02/2015 01:18:15,200
71899,MVR,CNY,17/02/2015 01:18:15,200
71900,XOF,CLP,17/02/2015 01:18:15,200
71901,EUR,CHF,17/02/2015 01:18:15,200
71902,USD,CDF,17/02/2015 01:18:15,200
71903,EUR,CAD,17/02/2015 01:18:15,200
71904,MRO,BZD,17/02/2015 01:18:15,200
71905,MUR,BYN,17/02/2015 01:18:15,200
71906,EUR,BWP,17/02/2015 01:18:15,200
71907,XUA,BTN,17/02/2015 01:18:15,200
71908,MXN,BSD,17/02/2015 01:18:15,200
71909,MXV,BRL,17/02/2015 01:18:15,200
71910,USD,BOB,17/02/2015 01:18:15,200
71911,MDL,BND,17/02/2015 01:18:15,200
71912,EUR,BMD,17/02/2015 01:18:15,200
71913,MNT,BIF,17/02/2015 01:18:15,200
71914,EUR,BHD,17/02/2015 01:18:15,200
71915,XCD,BGN,17/02/2015 01:18:15,200
71916,MAD,BDT,17/02/2015 01:18:15,200
71917,MZN,BBD,17/02/2015 01:18:15,200
71918,MMK,BAM,17/02/2015 01:18:15,200
71919,NAD,AZN,17/02/2015 01:18:15,200
71920,ZAR,AWG,17/02/2015 01:18:15,200
71921,AUD,AUD,17/02/2015 01:18:15,200
71922,NPR,ARS,17/02/2015 01:18:15,200
71923,EUR,AOA,17/02/2015 01:18:15,200
71924,XPF,ANG,17/02/2015 01:18:15,200
71925,NZD,AMD,17/02/2015 01:18:15,200
71926,NIO,ALL,17/02/2015 01:18:15,200
71927,XOF,AFN,17/02/2015 01:18:15,200
71928,NGN,AED,17/02/2015 01:18:15,200
71929,NZD,ZWD,17/02/2015 01:18:15,100
71930,AUD,ZMW,17/02/2015 01:18:15,100
71931,USD,ZAR,17/02/2015 01:18:15,100
71932,NOK,YER,17/02/2015 01:18:15,100
71933,OMR,XPF,17/02/2015 01:18:15,100
71934,PKR,XOF,17/02/2015 01:18:15,100
71935,USD,XDR,17/02/2015 01:18:15,100
71936,,XCD,17/02/2015 01:18:15,100
71937,PAB,XAF,17/02/2015 01:18:15,100
71938,USD,WST,17/02/2015 01:18:15,100
71939,PGK,VUV,17/02/2015 01:18:15,100
71940,PYG,VND,17/02/2015 01:18:15,100
71941,PEN,VEF,17/02/2015 01:18:15,100
71942,PHP,UZS,17/02/2015 01:18:15,100
71943,NZD,UYU,17/02/2015 01:18:15,100
71944,PLN,USD,17/02/2015 01:18:15,100
71945,EUR,UGX,17/02/2015 01:18:15,100
71946,USD,UAH,17/02/2015 01:18:15,100
71947,QAR,TZS,17/02/2015 01:18:15,100
71948,EUR,TWD,17/02/2015 01:18:15,100
71949,RON,TVD,17/02/2015 01:18:15,100
71950,RUB,TTD,17/02/2015 01:18:15,100
71951,RWF,TRY,17/02/2015 01:18:15,100
71952,EUR,TOP,17/02/2015 01:18:15,100
71953,SHP,TND,17/02/2015 01:18:15,100
71954,XCD,TMT,17/02/2015 01:18:15,100
71955,XCD,TJS,17/02/2015 01:18:15,100
71956,EUR,THB,17/02/2015 01:18:15,100
71957,EUR,SZL,17/02/2015 01:18:15,100
71958,XCD,SYP,17/02/2015 01:18:15,100
71959,WST,SVC,17/02/2015 01:18:15,100
71960,EUR,STD,17/02/2015 01:18:15,100
71961,STD,SRD,17/02/2015 01:18:15,100
71962,SAR,SPL*,17/02/2015 01:18:15,100
71963,XOF,SOS,17/02/2015 01:18:15,100
71964,RSD,SLL,17/02/2015 01:18:15,100
71965,SCR,SHP,17/02/2015 01:18:15,100
71966,SLL,SGD,17/02/2015 01:18:15,200
71967,SGD,SEK,17/02/2015 01:18:15,200
71968,ANG,SDG,17/02/2015 01:18:15,200
71969,XSU,SCR,17/02/2015 01:18:15,200
71970,EUR,SBD,17/02/2015 01:18:15,200
71971,EUR,SAR,17/02/2015 01:18:15,200
71972,SBD,RWF,17/02/2015 01:18:15,200
71973,SOS,RUB,17/02/2015 01:18:15,200
71974,ZAR,RSD,17/02/2015 01:18:15,200
71975,,RON,17/02/2015 01:18:15,200
71976,SSP,QAR,17/02/2015 01:18:15,200
71977,EUR,PYG,17/02/2015 01:18:15,200
71978,LKR,PLN,17/02/2015 01:18:15,200
71979,SDG,PKR,17/02/2015 01:18:15,200
71980,SRD,PHP,17/02/2015 01:18:15,200
71981,NOK,PGK,17/02/2015 01:18:15,200
71982,SZL,PEN,17/02/2015 01:18:15,200
71983,SEK,PAB,17/02/2015 01:18:15,200
71984,CHF,OMR,17/02/2015 01:18:15,200
71985,CHE,NZD,17/02/2015 01:18:15,200
71986,CHW,NPR,17/02/2015 01:18:15,200
71987,SYP,NOK,17/02/2015 01:18:15,200
71988,TWD,NIO,17/02/2015 01:18:15,200
71989,TJS,NGN,17/02/2015 01:18:15,200
71990,TZS,NAD,17/02/2015 01:18:15,200
71991,THB,MZN,17/02/2015 01:18:15,200
71992,USD,MYR,17/02/2015 01:18:15,200
71993,XOF,MXN,17/02/2015 01:18:15,200
71994,NZD,MWK,17/02/2015 01:18:15,200
71995,TOP,MVR,17/02/2015 01:18:15,200
71996,TTD,MUR,17/02/2015 01:18:15,200
71997,TND,MRO,17/02/2015 01:18:15,200
71998,TRY,MOP,17/02/2015 01:18:15,200
71999,TMT,MNT,17/02/2015 01:18:15,200
72000,USD,MMK,17/02/2015 01:18:15,200
72001,AUD,MKD,17/02/2015 01:18:15,200
72002,UGX,MGA,17/02/2015 01:18:15,200
72003,UAH,MDL,17/02/2015 01:18:15,200
72004,AED,MAD,17/02/2015 01:18:15,200
72005,GBP,LYD,17/02/2015 01:18:15,200
72006,USD,LSL,17/02/2015 01:18:15,200
72007,USD,LRD,17/02/2015 01:18:15,200
72008,USN,LKR,17/02/2015 01:18:15,200
72009,UYU,LBP,17/02/2015 01:18:15,200
72010,UYI,LAK,17/02/2015 01:18:15,200
72011,UZS,KZT,17/02/2015 01:18:15,200
72012,VUV,KYD,17/02/2015 01:18:15,200
72013,VEF,KWD,17/02/2015 01:18:15,200
72014,VND,KRW,17/02/2015 01:18:15,200
72015,USD,KPW,17/02/2015 01:18:15,200
72016,USD,KMF,17/02/2015 01:18:15,200
72017,XPF,KHR,17/02/2015 01:18:15,200
72018,MAD,KGS,17/02/2015 01:18:15,200
72019,YER,KES,17/02/2015 01:18:15,200
72020,ZMW,JPY,17/02/2015 01:18:15,200
72021,ZWL,JOD,17/02/2015 01:18:15,200
72022,XBA,JMD,17/02/2015 01:18:15,200
72023,XBB,JEP,17/02/2015 01:18:15,200
72024,XBC,ISK,17/02/2015 01:18:15,200
72025,XBD,IRR,17/02/2015 01:18:15,200
72026,XTS,IQD,17/02/2015 01:18:15,200
72027,XXX,INR,17/02/2015 01:18:15,200
72028,XAU,IMP,17/02/2015 01:18:15,200
72029,XPD,ILS,17/02/2015 01:18:15,200
72030,XPT,IDR,17/02/2015 01:18:15,200
72031,XAG,HUF,17/02/2015 01:18:15,200
72032,AFN,HTG,17/02/2015 01:18:15,200
72033,EUR,HRK,17/02/2015 01:18:15,200
72034,ALL,HNL,17/02/2015 01:18:15,200
72035,DZD,HKD,17/02/2015 01:18:15,200
72036,USD,GYD,17/02/2015 01:18:15,200
72037,EUR,GTQ,17/02/2015 01:18:15,200
72038,AOA,GNF,17/02/2015 01:18:15,200
72039,XCD,GMD,17/02/2015 01:18:15,200
72040,,GIP,17/02/2015 01:18:15,200
72041,XCD,GHS,17/02/2015 01:18:15,200
72042,ARS,GGP,17/02/2015 01:18:15,200
72043,AMD,GEL,17/02/2015 01:18:15,200
72044,AWG,GBP,17/02/2015 01:18:15,200
72045,AUD,FKP,17/02/2015 01:18:15,200
72046,EUR,FJD,17/02/2015 01:18:15,200
72047,AZN,EUR,17/02/2015 01:18:15,200
72048,BSD,ETB,17/02/2015 01:18:15,200
72049,BHD,ERN,17/02/2015 01:18:15,200
72050,BDT,EGP,17/02/2015 01:18:15,200
72051,BBD,DZD,17/02/2015 01:18:15,200
72052,BYN,DOP,17/02/2015 01:18:15,200
72053,EUR,DKK,17/02/2015 01:18:15,200
72054,BZD,DJF,17/02/2015 01:18:15,200
72055,XOF,CZK,17/02/2015 01:18:15,200
72056,BMD,CVE,17/02/2015 01:18:15,200
72057,INR,CUP,17/02/2015 01:18:15,200
72058,BTN,CUC,17/02/2015 01:18:15,200
72059,BOB,CRC,17/02/2015 01:18:15,200
72060,BOV,COP,17/02/2015 01:18:15,200
72061,USD,CNY,17/02/2015 01:18:15,200
72062,BAM,CLP,17/02/2015 01:18:15,200
72063,BWP,CHF,17/02/2015 01:18:15,200
72064,NOK,CDF,17/02/2015 01:18:15,200
72065,BRL,CAD,17/02/2015 01:18:15,200
72066,USD,BZD,17/02/2015 01:18:15,200
72067,BND,BYN,17/02/2015 01:18:15,200
72068,BGN,BWP,17/02/2015 01:18:15,200
72069,XOF,BTN,17/02/2015 01:18:15,200
72070,BIF,BSD,17/02/2015 01:18:15,200
72071,CVE,BRL,17/02/2015 01:18:15,200
72072,KHR,BOB,17/02/2015 01:18:15,200
72073,XAF,BND,17/02/2015 01:18:15,200
72074,CAD,BMD,17/02/2015 01:18:15,200
72075,KYD,BIF,17/02/2015 01:18:15,200
72076,XAF,BHD,17/02/2015 01:18:15,200
72077,XAF,BGN,17/02/2015 01:18:15,200
72078,CLP,BDT,17/02/2015 01:18:15,200
72079,CLF,BBD,17/02/2015 01:18:15,200
72080,CNY,BAM,17/02/2015 01:18:15,200
72081,AUD,AZN,17/02/2015 01:18:15,200
72082,AUD,AWG,17/02/2015 01:18:15,200
72083,COP,AUD,17/02/2015 01:18:15,200
72084,COU,ARS,17/02/2015 01:18:15,200
72085,KMF,AOA,17/02/2015 01:18:15,200
72086,CDF,ANG,17/02/2015 01:18:15,200
72087,XAF,AMD,17/02/2015 01:18:15,200
72088,NZD,ALL,17/02/2015 01:18:15,200
72089,CRC,AFN,17/02/2015 01:18:15,200
72090,XOF,AED,17/02/2015 01:18:15,200
72091,HRK,ZWD,17/02/2015 01:18:15,100
72092,CUP,ZMW,17/02/2015 01:18:15,100
72093,CUC,ZAR,17/02/2015 01:18:15,100
72094,ANG,YER,17/02/2015 01:18:15,100
72095,EUR,XPF,17/02/2015 01:18:15,100
72096,CZK,XOF,17/02/2015 01:18:15,100
72097,DKK,XDR,17/02/2015 01:18:15,100
72098,DJF,XCD,17/02/2015 01:18:15,100
72099,XCD,XAF,17/02/2015 01:18:15,100
72100,DOP,WST,17/02/2015 01:18:15,100
72101,USD,VUV,17/02/2015 01:18:15,100
72102,EGP,VND,17/02/2015 01:18:15,100
72103,SVC,VEF,17/02/2015 01:18:15,100
72104,USD,UZS,17/02/2015 01:18:15,100
72105,XAF,UYU,17/02/2015 01:18:15,100
72106,ERN,USD,17/02/2015 01:18:15,100
72107,EUR,UGX,17/02/2015 01:18:15,100
72108,ETB,UAH,17/02/2015 01:18:15,100
72109,EUR,TZS,17/02/2015 01:18:15,100
72110,FKP,TWD,17/02/2015 01:18:15,100
72111,DKK,TVD,17/02/2015 01:18:15,100
72112,FJD,TTD,17/02/2015 01:18:15,100
72113,EUR,TRY,17/02/2015 01:18:15,100
72114,EUR,TOP,17/02/2015 01:18:15,100
72115,EUR,TND,17/02/2015 01:18:15,100
72116,XPF,TMT,17/02/2015 01:18:15,100
72117,EUR,TJS,17/02/2015 01:18:15,100
72118,XAF,THB,17/02/2015 01:18:15,100
72119,GMD,SZL,17/02/2015 01:18:15,100
72120,GEL,SYP,17/02/2015 01:18:15,100
72121,EUR,SVC,17/02/2015 01:18:15,100
72122,GHS,STD,17/02/2015 01:18:15,100
72123,GIP,SRD,17/02/2015 01:18:15,100
72124,EUR,SPL*,17/02/2015 01:18:15,100
72125,DKK,SOS,17/02/2015 01:18:15,100
72126,XCD,SLL,17/02/2015 01:18:15,100
72127,EUR,SHP,17/02/2015 01:18:15,100
72128,USD,SGD,17/02/2015 01:18:15,200
72129,GTQ,SEK,17/02/2015 01:18:15,200
72130,GBP,SDG,17/02/2015 01:18:15,200
72131,GNF,SCR,17/02/2015 01:18:15,200
72132,XOF,SBD,17/02/2015 01:18:15,200
72133,GYD,SAR,17/02/2015 01:18:15,200
72134,HTG,RWF,17/02/2015 01:18:15,200
72135,USD,RUB,17/02/2015 01:18:15,200
72136,AUD,RSD,17/02/2015 01:18:15,200
72137,EUR,RON,17/02/2015 01:18:15,200
72138,HNL,QAR,17/02/2015 01:18:15,200
72139,HKD,PYG,17/02/2015 01:18:15,200
72140,HUF,PLN,17/02/2015 01:18:15,200
72141,ISK,PKR,17/02/2015 01:18:15,200
72142,INR,PHP,17/02/2015 01:18:15,200
72143,IDR,PGK,17/02/2015 01:18:15,200
72144,XDR,PEN,17/02/2015 01:18:15,200
72145,IRR,PAB,17/02/2015 01:18:15,200
72146,IQD,OMR,17/02/2015 01:18:15,200
72147,EUR,NZD,17/02/2015 01:18:15,200
72148,GBP,NPR,17/02/2015 01:18:15,200
72149,ILS,NOK,17/02/2015 01:18:15,200
72150,EUR,NIO,17/02/2015 01:18:15,200
72151,JMD,NGN,17/02/2015 01:18:15,200
72152,JPY,NAD,17/02/2015 01:18:15,200
72153,GBP,MZN,17/02/2015 01:18:15,200
72154,JOD,MYR,17/02/2015 01:18:15,200
72155,KZT,MXN,17/02/2015 01:18:15,200
72156,KES,MWK,17/02/2015 01:18:15,200
72157,AUD,MVR,17/02/2015 01:18:15,200
72158,KPW,MUR,17/02/2015 01:18:15,200
72159,KRW,MRO,17/02/2015 01:18:15,200
72160,KWD,MOP,17/02/2015 01:18:15,200
72161,KGS,MNT,17/02/2015 01:18:15,200
72162,LAK,MMK,17/02/2015 01:18:15,200
72163,EUR,MKD,17/02/2015 01:18:15,200
72164,LBP,MGA,17/02/2015 01:18:15,200
72165,LSL,MDL,17/02/2015 01:18:15,200
72166,ZAR,MAD,17/02/2015 01:18:15,200
72167,LRD,LYD,17/02/2015 01:18:15,200
72168,LYD,LSL,17/02/2015 01:18:15,200
72169,CHF,LRD,17/02/2015 01:18:15,200
72170,EUR,LKR,17/02/2015 01:18:15,200
72171,EUR,LBP,17/02/2015 01:18:15,200
72172,MOP,LAK,17/02/2015 01:18:15,200
72173,MKD,KZT,17/02/2015 01:18:15,200
72174,MGA,KYD,17/02/2015 01:18:15,200
72175,MWK,KWD,17/02/2015 01:18:15,200
72176,MYR,KRW,17/02/2015 01:18:15,200
72177,MVR,KPW,17/02/2015 01:18:15,200
72178,XOF,KMF,17/02/2015 01:18:15,200
72179,EUR,KHR,17/02/2015 01:18:15,200
72180,USD,KGS,17/02/2015 01:18:15,200
72181,EUR,KES,17/02/2015 01:18:15,200
72182,MRO,JPY,17/02/2015 01:18:15,200
72183,MUR,JOD,17/02/2015 01:18:15,200
72184,EUR,JMD,17/02/2015 01:18:15,200
72185,XUA,JEP,17/02/2015 01:18:15,200
72186,MXN,ISK,17/02/2015 01:18:15,200
72187,MXV,IRR,17/02/2015 01:18:15,200
72188,USD,IQD,17/02/2015 01:18:15,200
72189,MDL,INR,17/02/2015 01:18:15,200
72190,EUR,IMP,17/02/2015 01:18:15,200
72191,MNT,ILS,17/02/2015 01:18:15,200
72192,EUR,IDR,17/02/2015 01:18:15,200
72193,XCD,HUF,17/02/2015 01:18:15,200
72194,MAD,HTG,17/02/2015 01:18:15,200
72195,MZN,HRK,17/02/2015 01:18:15,200
72196,MMK,HNL,17/02/2015 01:18:15,200
72197,NAD,HKD,17/02/2015 01:18:15,200
72198,ZAR,GYD,17/02/2015 01:18:15,200
72199,AUD,GTQ,17/02/2015 01:18:15,200
72200,NPR,GNF,17/02/2015 01:18:15,200
72201,EUR,GMD,17/02/2015 01:18:15,200
72202,XPF,GIP,17/02/2015 01:18:15,200
72203,NZD,GHS,17/02/2015 01:18:15,200
72204,NIO,GGP,17/02/2015 01:18:15,200
72205,XOF,GEL,17/02/2015 01:18:15,200
72206,NGN,GBP,17/02/2015 01:18:15,200
72207,NZD,FKP,17/02/2015 01:18:15,200
72208,AUD,FJD,17/02/2015 01:18:15,200
72209,USD,EUR,17/02/2015 01:18:15,200
72210,NOK,ETB,17/02/2015 01:18:15,200
72211,OMR,ERN,17/02/2015 01:18:15,200
72212,PKR,EGP,17/02/2015 01:18:15,200
72213,USD,DZD,17/02/2015 01:18:15,200
72214,,DOP,17/02/2015 01:18:15,200
72215,PAB,DKK,17/02/2015 01:18:15,200
72216,USD,DJF,17/02/2015 01:18:15,200
72217,PGK,CZK,17/02/2015 01:18:15,200
72218,PYG,CVE,17/02/2015 01:18:15,200
72219,PEN,CUP,17/02/2015 01:18:15,200
72220,PHP,CUC,17/02/2015 01:18:15,200
72221,NZD,CRC,17/02/2015 01:18:15,200
72222,PLN,COP,17/02/2015 01:18:15,200
72223,EUR,CNY,17/02/2015 01:18:15,200
72224,USD,CLP,17/02/2015 01:18:15,200
72225,QAR,CHF,17/02/2015 01:18:15,200
72226,EUR,CDF,17/02/2015 01:18:15,200
72227,RON,CAD,17/02/2015 01:18:15,200
72228,RUB,BZD,17/02/2015 01:18:15,200
72229,RWF,BYN,17/02/2015 01:18:15,200
72230,EUR,BWP,17/02/2015 01:18:15,200
72231,SHP,BTN,17/02/2015 01:18:15,200
72232,XCD,BSD,17/02/2015 01:18:15,200
72233,XCD,BRL,17/02/2015 01:18:15,200
72234,EUR,BOB,17/02/2015 01:18:15,200
72235,EUR,BND,17/02/2015 01:18:15,200
72236,XCD,BMD,17/02/2015 01:18:15,200
72237,WST,BIF,17/02/2015 01:18:15,200
72238,EUR,BHD,17/02/2015 01:18:15,200
72239,STD,BGN,17/02/2015 01:18:15,200
72240,SAR,BDT,17/02/2015 01:18:15,200
72241,XOF,BBD,17/02/2015 01:18:15,200
72242,RSD,BAM,17/02/2015 01:18:15,200
72243,SCR,AZN,17/02/2015 01:18:15,200
72244,SLL,AWG,17/02/2015 01:18:15,200
72245,SGD,AUD,17/02/2015 01:18:15,200
72246,ANG,ARS,17/02/2015 01:18:15,200
72247,XSU,AOA,17/02/2015 01:18:15,200
72248,EUR,ANG,17/02/2015 01:18:15,200
72249,EUR,AMD,17/02/2015 01:18:15,200
72250,SBD,ALL,17/02/2015 01:18:15,200
72251,SOS,AFN,17/02/2015 01:18:15,200
72252,ZAR,AED,17/02/2015 01:18:15,200
72253,,ZWD,17/02/2015 01:18:15,100
72254,SSP,ZMW,17/02/2015 01:18:15,100
72255,EUR,ZAR,17/02/2015 01:18:15,100
72256,LKR,YER,17/02/2015 01:18:15,100
72257,SDG,XPF,17/02/2015 01:18:15,100
72258,SRD,XOF,17/02/2015 01:18:15,100
72259,NOK,XDR,17/02/2015 01:18:15,100
72260,SZL,XCD,17/02/2015 01:18:15,100
72261,SEK,XAF,17/02/2015 01:18:15,100
72262,CHF,WST,17/02/2015 01:18:15,100
72263,CHE,VUV,17/02/2015 01:18:15,100
72264,CHW,VND,17/02/2015 01:18:15,100
72265,SYP,VEF,17/02/2015 01:18:15,100
72266,TWD,UZS,17/02/2015 01:18:15,100
72267,TJS,UYU,17/02/2015 01:18:15,100
72268,TZS,USD,17/02/2015 01:18:15,100
72269,THB,UGX,17/02/2015 01:18:15,100
72270,USD,UAH,17/02/2015 01:18:15,100
72271,XOF,TZS,17/02/2015 01:18:15,100
72272,NZD,TWD,17/02/2015 01:18:15,100
72273,TOP,TVD,17/02/2015 01:18:15,100
72274,TTD,TTD,17/02/2015 01:18:15,100
72275,TND,TRY,17/02/2015 01:18:15,100
72276,TRY,TOP,17/02/2015 01:18:15,100
72277,TMT,TND,17/02/2015 01:18:15,100
72278,USD,TMT,17/02/2015 01:18:15,100
72279,AUD,TJS,17/02/2015 01:18:15,100
72280,UGX,THB,17/02/2015 01:18:15,100
72281,UAH,SZL,17/02/2015 01:18:15,100
72282,AED,SYP,17/02/2015 01:18:15,100
72283,GBP,SVC,17/02/2015 01:18:15,100
72284,USD,STD,17/02/2015 01:18:15,100
72285,USD,SRD,17/02/2015 01:18:15,100
72286,USN,SPL*,17/02/2015 01:18:15,100
72287,UYU,SOS,17/02/2015 01:18:15,100
72288,UYI,SLL,17/02/2015 01:18:15,100
72289,UZS,SHP,17/02/2015 01:18:15,100
72290,VUV,SGD,17/02/2015 01:18:15,200
72291,VEF,SEK,17/02/2015 01:18:15,200
72292,VND,SDG,17/02/2015 01:18:15,200
72293,USD,SCR,17/02/2015 01:18:15,200
72294,USD,SBD,17/02/2015 01:18:15,200
72295,XPF,SAR,17/02/2015 01:18:15,200
72296,MAD,RWF,17/02/2015 01:18:15,200
72297,YER,RUB,17/02/2015 01:18:15,200
72298,ZMW,RSD,17/02/2015 01:18:15,200
72299,ZWL,RON,17/02/2015 01:18:15,200
72300,XBA,QAR,17/02/2015 01:18:15,200
72301,XBB,PYG,17/02/2015 01:18:15,200
72302,XBC,PLN,17/02/2015 01:18:15,200
72303,XBD,PKR,17/02/2015 01:18:15,200
72304,XTS,PHP,17/02/2015 01:18:15,200
72305,XXX,PGK,17/02/2015 01:18:15,200
72306,XAU,PEN,17/02/2015 01:18:15,200
72307,XPD,PAB,17/02/2015 01:18:15,200
72308,XPT,OMR,17/02/2015 01:18:15,200
72309,XAG,NZD,17/02/2015 01:18:15,200
72310,AFN,NPR,17/02/2015 01:18:15,200
72311,EUR,NOK,17/02/2015 01:18:15,200
72312,ALL,NIO,17/02/2015 01:18:15,200
72313,DZD,NGN,17/02/2015 01:18:15,200
72314,USD,NAD,17/02/2015 01:18:15,200
72315,EUR,MZN,17/02/2015 01:18:15,200
72316,AOA,MYR,17/02/2015 01:18:15,200
72317,XCD,MXN,17/02/2015 01:18:15,200
72318,,MWK,17/02/2015 01:18:15,200
72319,XCD,MVR,17/02/2015 01:18:15,200
72320,ARS,MUR,17/02/2015 01:18:15,200
72321,AMD,MRO,17/02/2015 01:18:15,200
72322,AWG,MOP,17/02/2015 01:18:15,200
72323,AUD,MNT,17/02/2015 01:18:15,200
72324,EUR,MMK,17/02/2015 01:18:15,200
72325,AZN,MKD,17/02/2015 01:18:15,200
72326,BSD,MGA,17/02/2015 01:18:15,200
72327,BHD,MDL,17/02/2015 01:18:15,200
72328,BDT,MAD,17/02/2015 01:18:15,200
72329,BBD,LYD,17/02/2015 01:18:15,200
72330,BYN,LSL,17/02/2015 01:18:15,200
72331,EUR,LRD,17/02/2015 01:18:15,200
72332,BZD,LKR,17/02/2015 01:18:15,200
72333,XOF,LBP,17/02/2015 01:18:15,200
72334,BMD,LAK,17/02/2015 01:18:15,200
72335,INR,KZT,17/02/2015 01:18:15,200
72336,BTN,KYD,17/02/2015 01:18:15,200
72337,BOB,KWD,17/02/2015 01:18:15,200
72338,BOV,KRW,17/02/2015 01:18:15,200
72339,USD,KPW,17/02/2015 01:18:15,200
72340,BAM,KMF,17/02/2015 01:18:15,200
72341,BWP,KHR,17/02/2015 01:18:15,200
72342,NOK,KGS,17/02/2015 01:18:15,200
72343,BRL,KES,17/02/2015 01:18:15,200
72344,USD,JPY,17/02/2015 01:18:15,200
72345,BND,JOD,17/02/2015 01:18:15,200
72346,BGN,JMD,17/02/2015 01:18:15,200
72347,XOF,JEP,17/02/2015 01:18:15,200
72348,BIF,ISK,17/02/2015 01:18:15,200
72349,CVE,IRR,17/02/2015 01:18:15,200
72350,KHR,IQD,17/02/2015 01:18:15,200
72351,XAF,INR,17/02/2015 01:18:15,200
72352,CAD,IMP,17/02/2015 01:18:15,200
72353,KYD,ILS,17/02/2015 01:18:15,200
72354,XAF,IDR,17/02/2015 01:18:15,200
72355,XAF,HUF,17/02/2015 01:18:15,200
72356,CLP,HTG,17/02/2015 01:18:15,200
72357,CLF,HRK,17/02/2015 01:18:15,200
72358,CNY,HNL,17/02/2015 01:18:15,200
72359,AUD,HKD,17/02/2015 01:18:15,200
72360,AUD,GYD,17/02/2015 01:18:15,200
72361,COP,GTQ,17/02/2015 01:18:15,200
72362,COU,GNF,17/02/2015 01:18:15,200
72363,KMF,GMD,17/02/2015 01:18:15,200
72364,CDF,GIP,17/02/2015 01:18:15,200
72365,XAF,GHS,17/02/2015 01:18:15,200
72366,NZD,GGP,17/02/2015 01:18:15,200
72367,CRC,GEL,17/02/2015 01:18:15,200
72368,XOF,GBP,17/02/2015 01:18:15,200
72369,HRK,FKP,17/02/2015 01:18:15,200
72370,CUP,FJD,17/02/2015 01:18:15,200
72371,CUC,EUR,17/02/2015 01:18:15,200
72372,ANG,ETB,17/02/2015 01:18:15,200
72373,EUR,ERN,17/02/2015 01:18:15,200
72374,CZK,EGP,17/02/2015 01:18:15,200
72375,DKK,DZD,17/02/2015 01:18:15,200
72376,DJF,DOP,17/02/2015 01:18:15,200
72377,XCD,DKK,17/02/2015 01:18:15,200
72378,DOP,DJF,17/02/2015 01:18:15,200
72379,USD,CZK,17/02/2015 01:18:15,200
72380,EGP,CVE,17/02/2015 01:18:15,200
72381,SVC,CUP,17/02/2015 01:18:15,200
72382,USD,CUC,17/02/2015 01:18:15,200
72383,XAF,CRC,17/02/2015 01:18:15,200
72384,ERN,COP,17/02/2015 01:18:15,200
72385,EUR,CNY,17/02/2015 01:18:15,200
72386,ETB,CLP,17/02/2015 01:18:15,200
72387,EUR,CHF,17/02/2015 01:18:15,200
72388,FKP,CDF,17/02/2015 01:18:15,200
72389,DKK,CAD,17/02/2015 01:18:15,200
72390,FJD,BZD,17/02/2015 01:18:15,200
72391,EUR,BYN,17/02/2015 01:18:15,200
72392,EUR,BWP,17/02/2015 01:18:15,200
72393,EUR,BTN,17/02/2015 01:18:15,200
72394,XPF,BSD,17/02/2015 01:18:15,200
72395,EUR,BRL,17/02/2015 01:18:15,200
72396,XAF,BOB,17/02/2015 01:18:15,200
72397,GMD,BND,17/02/2015 01:18:15,200
72398,GEL,BMD,17/02/2015 01:18:15,200
72399,EUR,BIF,17/02/2015 01:18:15,200
72400,GHS,BHD,17/02/2015 01:18:15,200
72401,GIP,BGN,17/02/2015 01:18:15,200
72402,EUR,BDT,17/02/2015 01:18:15,200
72403,DKK,BBD,17/02/2015 01:18:15,200
72404,XCD,BAM,17/02/2015 01:18:15,200
72405,EUR,AZN,17/02/2015 01:18:15,200
72406,USD,AWG,17/02/2015 01:18:15,200
72407,GTQ,AUD,17/02/2015 01:18:15,200
72408,GBP,ARS,17/02/2015 01:18:15,200
